date,store_id,store_region,sku_id,category,units_sold,revenue,promo_flag,promo_type,price,inventory_level,store_size,holiday_flag
2022-02-11,3,North,144,Personal Care,18,152.46,0,,8.47,351,Large,0
2024-07-14,3,South,129,Snacks,18,118.44,0,,6.58,189,Large,1
2023-11-10,5,East,150,Household,17,63.647999999999996,1,FlashSale,3.7439999999999998,464,Medium,0
2024-05-30,5,East,118,Snacks,17,51.849999999999994,0,,3.05,971,Small,0
2022-04-17,2,East,113,Household,13,109.69200000000001,0,,8.31,248,Large,1
2023-01-25,10,North,125,Dairy,10,29.920000000000005,1,BuyOneGetOne,2.9920000000000004,802,Small,0
2023-02-24,8,East,139,Personal Care,15,85.05,0,,5.67,627,Medium,0
2022-05-16,10,East,111,Beverages,16,27.904000000000003,1,Discount,1.7440000000000002,948,Small,0
2022-02-01,8,South,140,Dairy,14,127.25999999999999,0,,9.09,572,Medium,0
2022-11-26,3,South,145,Snacks,8,68.04,0,,8.1,766,Small,1
2024-06-29,5,East,141,Personal Care,9,22.56,0,,2.35,304,Small,1
2024-01-01,1,North,117,Snacks,9,47.97,0,,5.33,139,Small,0
2024-08-19,2,South,131,Beverages,19,151.81,0,,7.99,271,Small,0
2023-01-28,7,South,144,Snacks,14,61.056,0,,4.24,642,Large,1
2023-05-06,5,East,149,Snacks,19,91.392,0,,4.76,756,Medium,1
2022-06-11,9,North,133,Beverages,14,37.583999999999996,0,,2.61,893,Medium,1
2023-08-19,10,South,127,Dairy,20,61.608,0,,3.02,280,Small,1
2023-04-14,2,North,119,Household,18,60.480000000000004,1,Discount,3.3600000000000003,822,Small,0
2024-07-22,3,North,140,Beverages,12,31.68,1,FlashSale,2.64,295,Small,0
2024-03-10,4,North,101,Beverages,25,130.788,0,,5.19,464,Large,1
2024-01-28,3,East,125,Dairy,14,58.46399999999999,0,,4.06,338,Medium,1
2024-06-02,5,South,122,Household,21,80.99999999999999,0,,3.75,207,Small,1
2024-07-04,9,North,149,Beverages,16,117.76,0,,7.36,978,Large,0
2022-04-16,2,South,104,Beverages,21,73.87199999999999,0,,3.42,583,Large,1
2023-01-07,6,East,123,Household,18,59.22,0,,3.29,312,Large,1
2022-04-10,4,South,127,Household,22,211.584,0,,9.28,554,Medium,1
2023-06-18,7,East,130,Snacks,18,81.936,1,BuyOneGetOne,4.5520000000000005,618,Small,1
2022-02-15,2,North,125,Snacks,15,81.0,1,FlashSale,5.4,183,Large,0
2023-04-23,9,East,108,Personal Care,12,96.72,0,,8.06,169,Medium,1
2023-01-11,9,North,101,Beverages,16,122.56,0,,7.66,384,Medium,0
2024-07-05,10,East,149,Personal Care,12,68.88,0,,5.74,964,Large,0
2023-04-27,1,South,141,Household,10,20.5,0,,2.05,260,Small,0
2022-12-06,4,North,142,Snacks,14,95.2,0,,6.8,748,Small,0
2022-05-11,4,East,128,Snacks,15,113.1,0,,7.54,845,Large,0
2023-08-11,4,South,147,Personal Care,20,56.4,0,,2.82,885,Large,0
2024-09-13,5,East,112,Snacks,13,102.44,0,,7.88,321,Medium,0
2023-02-01,10,East,149,Snacks,8,60.16,0,,7.52,737,Large,0
2022-03-31,10,North,131,Snacks,10,58.7,0,,5.87,600,Medium,0
2022-02-21,4,East,141,Dairy,10,41.8,0,,4.18,774,Small,0
2023-05-30,4,South,105,Snacks,20,192.60000000000002,0,,9.63,167,Large,0
2022-07-11,5,East,144,Beverages,13,72.14999999999999,0,,5.55,244,Medium,0
2022-07-17,9,North,120,Personal Care,12,101.52000000000001,0,,8.46,894,Medium,1
2023-07-27,7,South,103,Personal Care,19,100.51,0,,5.29,729,Large,0
2022-12-26,6,East,150,Beverages,12,60.768,1,FlashSale,5.064,294,Small,0
2023-08-30,3,North,143,Beverages,20,74.08,1,BuyOneGetOne,3.704,867,Large,0
2022-06-22,10,South,114,Snacks,15,88.92000000000002,1,FlashSale,5.928000000000001,165,Large,0
2023-04-04,6,East,150,Beverages,15,70.65,0,,4.71,531,Large,0
2024-09-30,3,South,132,Snacks,14,49.98,0,,3.57,305,Large,0
2024-07-30,4,North,148,Dairy,12,101.64000000000001,0,,8.47,970,Medium,0
2022-05-18,4,North,146,Dairy,11,57.53,0,,5.23,684,Large,0
2022-02-20,1,South,143,Household,9,50.016,0,,5.21,778,Large,1
2024-02-16,3,East,112,Household,16,56.16,0,,3.51,218,Medium,0
2024-08-03,8,South,135,Personal Care,16,40.824000000000005,0,,2.43,144,Small,1
2024-02-13,3,North,142,Dairy,11,76.22999999999999,0,,6.93,135,Medium,0
2022-08-11,5,South,118,Beverages,17,49.3,0,,2.9,673,Small,0
2024-10-07,5,South,101,Household,8,52.416,1,BuyOneGetOne,6.552,318,Medium,0
2022-09-01,6,East,106,Personal Care,22,118.97600000000001,1,BuyOneGetOne,5.408,182,Small,0
2022-02-25,2,South,104,Beverages,9,37.71,0,,4.19,929,Medium,0
2022-10-28,1,South,103,Beverages,18,98.06400000000001,1,BuyOneGetOne,5.448,230,Small,0
2024-02-01,1,North,109,Beverages,17,73.304,1,FlashSale,4.312,895,Large,0
2022-07-13,7,East,118,Snacks,23,153.41,0,,6.67,913,Small,0
2022-06-13,6,North,125,Snacks,16,62.976,1,BuyOneGetOne,3.936,158,Small,0
2023-05-14,10,East,101,Household,19,168.384,0,,8.77,166,Large,1
2022-05-09,7,North,141,Personal Care,23,155.25,0,,6.75,815,Medium,0
2024-08-17,5,East,137,Personal Care,22,169.632,0,,7.44,767,Small,1
2024-05-04,9,South,132,Dairy,16,64.848,0,,3.86,786,Medium,1
2023-05-28,9,South,115,Beverages,15,89.388,0,,5.73,467,Small,1
2023-12-22,9,South,141,Household,13,49.92,0,,3.84,238,Medium,0
2022-10-21,1,South,108,Household,9,25.38,0,,2.82,617,Small,0
2023-05-26,7,North,140,Beverages,13,93.60000000000001,0,,7.2,900,Medium,0
2023-01-01,4,East,144,Beverages,21,212.75999999999996,0,,9.85,192,Small,1
2022-11-17,10,South,147,Snacks,11,79.09,0,,7.19,194,Large,0
2022-03-12,8,North,111,Dairy,13,49.236,0,,3.73,873,Small,1
2022-06-07,6,South,135,Beverages,12,65.03999999999999,0,,5.42,372,Large,0
2024-02-25,3,East,112,Personal Care,15,148.98000000000002,0,,9.55,994,Medium,1
2022-07-11,9,North,108,Snacks,17,122.94399999999999,1,BuyOneGetOne,7.231999999999999,678,Large,0
2022-03-15,5,East,115,Snacks,8,34.88,1,BuyOneGetOne,4.36,118,Large,0
2022-04-07,4,East,118,Household,19,65.17,0,,3.43,325,Large,0
2024-11-08,9,North,123,Dairy,19,145.312,1,BuyOneGetOne,7.648000000000001,319,Small,0
2022-06-18,9,South,111,Beverages,28,109.728,0,,3.81,101,Large,1
2024-06-22,10,South,111,Beverages,9,38.59199999999999,0,,4.02,325,Small,1
2024-01-15,8,East,121,Personal Care,18,93.06,0,,5.17,518,Medium,0
2024-05-14,5,East,139,Snacks,15,98.85,0,,6.59,660,Small,0
2023-06-24,4,North,126,Dairy,15,148.66799999999998,0,,9.53,692,Small,1
2023-01-18,2,North,117,Dairy,15,106.5,0,,7.1,854,Medium,0
2023-02-07,7,North,112,Dairy,27,244.07999999999998,0,,9.04,918,Large,0
2022-02-03,1,North,118,Personal Care,22,140.14000000000001,0,,6.37,414,Medium,0
2024-10-30,5,North,123,Snacks,11,97.57,0,,8.87,856,Medium,0
2023-03-07,4,East,115,Household,12,55.800000000000004,0,,4.65,477,Large,0
2024-02-20,1,East,116,Beverages,13,26.65,0,,2.05,946,Medium,0
2023-08-31,4,South,133,Snacks,18,129.168,1,FlashSale,7.176000000000001,297,Medium,0
2024-06-04,1,East,107,Household,11,88.55000000000001,0,,8.05,194,Medium,0
2024-08-18,9,East,115,Snacks,18,91.8,0,,5.1,864,Small,1
2023-10-04,3,South,134,Snacks,15,46.05,0,,3.07,526,Large,0
2022-07-23,5,East,102,Dairy,24,231.60000000000002,0,,9.65,769,Small,1
2022-09-06,5,East,139,Dairy,16,87.36,0,,5.46,210,Medium,0
2024-02-02,5,East,145,Snacks,16,110.46400000000001,1,Discount,6.904000000000001,807,Small,0
2023-11-16,10,East,116,Personal Care,15,77.55,0,,5.17,311,Small,0
2024-10-10,6,South,130,Snacks,17,47.77,0,,2.81,119,Large,0
2023-02-09,3,East,120,Snacks,16,100.0,0,,6.25,544,Large,0
2024-04-12,3,East,128,Household,21,193.2,0,,9.2,753,Small,0
2024-10-20,8,East,132,Personal Care,18,85.67999999999999,0,,4.76,664,Large,1
2022-05-17,4,South,103,Dairy,17,69.87,0,,4.11,765,Medium,0
2024-10-14,2,North,107,Household,16,115.2,0,,7.2,871,Medium,0
2022-01-09,8,East,117,Beverages,14,105.52319999999999,1,FlashSale,7.328,619,Medium,1
2024-07-24,6,North,121,Beverages,16,124.32,0,,7.77,903,Medium,0
2024-12-28,9,North,138,Dairy,21,127.87199999999999,0,,5.92,322,Small,1
2024-01-03,8,East,121,Beverages,7,36.624,1,Discount,5.232,376,Medium,0
2023-04-11,8,South,132,Household,14,48.16,0,,3.44,774,Large,0
2022-03-30,10,East,134,Dairy,17,105.4,1,Discount,6.2,567,Medium,0
2024-12-02,1,North,142,Beverages,16,60.0,0,,3.75,487,Medium,0
2023-06-08,3,South,146,Personal Care,10,33.4,0,,3.34,498,Small,0
2022-08-27,1,South,132,Dairy,16,56.784,0,,3.38,831,Medium,1
2024-02-03,9,North,134,Household,12,83.03999999999999,0,,6.92,174,Medium,1
2022-05-16,1,South,118,Dairy,19,171.38,0,,9.02,913,Medium,0
2024-06-21,10,East,131,Personal Care,8,23.84,0,,2.98,995,Medium,0
2022-07-23,9,North,141,Personal Care,18,132.912,1,Discount,7.384,701,Medium,1
2023-10-19,10,South,124,Dairy,22,112.86,0,,5.13,626,Small,0
2024-07-19,5,East,127,Personal Care,15,121.5,0,,8.1,785,Large,0
2024-08-23,4,North,115,Beverages,19,58.9,0,,3.1,733,Small,0
2023-01-27,2,North,129,Household,16,111.36,0,,6.96,443,Large,0
2023-06-08,4,North,107,Beverages,16,42.112,1,Discount,2.632,265,Medium,0
2024-05-24,2,South,142,Personal Care,10,69.1,0,,6.91,504,Large,0
2023-12-09,5,North,101,Beverages,20,37.3728,1,FlashSale,1.832,464,Small,1
2024-02-14,1,North,101,Personal Care,14,81.89999999999999,0,,5.85,628,Small,0
2023-09-05,10,South,123,Dairy,15,58.5,0,,3.9,715,Small,0
2022-04-24,7,East,136,Beverages,16,81.4464,1,FlashSale,4.848,985,Large,1
2024-10-04,1,South,120,Household,18,170.46,0,,9.47,681,Large,0
2024-08-11,7,North,119,Personal Care,16,89.712,0,,5.34,671,Medium,1
2024-12-08,3,North,104,Dairy,9,53.76,0,,5.6,196,Large,1
2022-04-23,3,East,106,Dairy,16,49.392,0,,2.94,632,Large,1
2022-01-31,7,East,146,Dairy,14,126.84,0,,9.06,175,Small,0
2023-10-17,2,South,116,Household,15,72.12,1,FlashSale,4.808,925,Large,0
2022-07-21,9,East,102,Dairy,14,39.199999999999996,0,,2.8,723,Large,0
2023-05-13,4,South,101,Household,15,80.496,0,,5.16,817,Large,1
2022-07-21,8,North,144,Personal Care,16,147.2,0,,9.2,279,Small,0
2022-03-17,9,South,148,Snacks,19,154.27999999999997,0,,8.12,718,Medium,0
2023-10-08,6,North,114,Personal Care,15,148.512,0,,9.52,951,Large,1
2024-03-30,8,North,125,Household,21,101.73599999999999,0,,4.71,537,Medium,1
2024-08-25,6,North,147,Household,14,30.959999999999997,0,,2.15,408,Medium,1
2024-10-01,8,East,113,Household,13,29.25,0,,2.25,234,Medium,0
2023-11-20,10,East,138,Beverages,11,49.456,1,Discount,4.496,218,Large,0
2024-10-23,7,East,149,Beverages,7,16.296000000000003,1,Discount,2.3280000000000003,230,Small,0
2024-03-08,2,East,120,Dairy,15,140.54999999999998,0,,9.37,198,Small,0
2022-09-14,2,East,124,Snacks,13,116.22,0,,8.94,377,Large,0
2024-01-16,8,North,115,Personal Care,12,105.24,0,,8.77,392,Medium,0
2024-11-20,10,South,143,Household,5,31.95,0,,6.39,954,Small,0
2023-07-21,10,North,101,Beverages,18,82.62,0,,4.59,245,Large,0
2024-11-22,4,East,111,Household,11,107.91000000000001,0,,9.81,269,Medium,0
2024-11-15,8,East,103,Snacks,14,69.58,0,,4.97,888,Small,0
2024-03-26,10,East,113,Household,16,98.048,1,Discount,6.128,270,Large,0
2022-01-28,8,North,121,Beverages,16,79.87200000000001,1,BuyOneGetOne,4.992000000000001,461,Large,0
2023-08-29,8,East,112,Snacks,17,57.12,0,,3.36,862,Medium,0
2022-05-11,2,North,106,Beverages,19,79.8,0,,4.2,101,Small,0
2024-07-29,8,North,103,Personal Care,11,40.04,0,,3.64,643,Small,0
2022-05-09,6,East,107,Personal Care,15,50.85,0,,3.39,379,Small,0
2022-05-18,4,North,114,Household,22,159.28,0,,7.24,454,Medium,0
2024-04-26,9,East,117,Household,17,57.29,0,,3.37,353,Medium,0
2024-12-31,2,South,105,Beverages,19,151.39200000000002,1,Discount,7.968000000000001,939,Large,0
2023-07-31,6,East,148,Dairy,23,66.7,0,,2.9,698,Small,0
2023-08-23,3,North,117,Snacks,15,42.3,0,,2.82,114,Small,0
2023-11-27,8,East,149,Personal Care,21,177.03,0,,8.43,205,Small,0
2023-04-23,7,East,113,Dairy,14,112.46399999999998,0,,7.81,262,Large,1
2022-02-13,6,South,122,Beverages,18,52.02,0,,2.89,697,Small,1
2022-02-07,9,South,147,Household,10,85.7,0,,8.57,820,Large,0
2024-01-26,6,East,101,Snacks,11,42.35,0,,3.85,113,Small,0
2023-08-25,9,North,141,Household,11,28.93,0,,2.63,617,Medium,0
2024-02-22,1,North,108,Snacks,12,79.392,1,FlashSale,6.616,653,Medium,0
2024-03-20,2,South,109,Dairy,12,71.04,1,Discount,5.920000000000001,687,Large,0
2023-04-02,3,South,146,Beverages,16,87.19200000000001,0,,5.19,883,Small,1
2024-05-08,7,East,132,Dairy,12,52.199999999999996,0,,4.35,841,Medium,0
2024-08-09,4,North,108,Dairy,12,42.72,0,,3.56,198,Large,0
2024-03-21,10,South,130,Household,16,91.26400000000001,1,FlashSale,5.704000000000001,890,Large,0
2023-08-09,2,North,129,Dairy,14,67.48,0,,4.82,464,Medium,0
2022-05-16,8,East,101,Snacks,16,100.16,0,,6.26,925,Small,0
2024-05-30,7,East,116,Snacks,11,30.14,0,,2.74,800,Large,0
2024-01-04,2,North,143,Household,18,56.339999999999996,0,,3.13,164,Medium,0
2024-06-16,9,East,145,Snacks,15,101.868,0,,6.53,327,Medium,1
2024-12-26,9,East,150,Personal Care,20,89.80000000000001,0,,4.49,221,Small,0
2024-05-10,9,South,106,Personal Care,16,63.68,0,,3.98,148,Medium,0
2024-08-31,2,North,127,Dairy,12,105.96000000000001,0,,8.83,872,Large,1
2022-04-06,2,East,126,Personal Care,17,71.4,1,Discount,4.2,605,Small,0
2024-01-03,10,South,141,Snacks,19,168.33999999999997,0,,8.86,297,Small,0
2022-03-05,2,South,142,Snacks,15,85.02,0,,5.45,595,Medium,1
2023-03-26,2,East,123,Beverages,19,182.4,0,,9.5,843,Large,1
2024-06-24,4,East,101,Snacks,17,110.83999999999999,0,,6.52,196,Small,0
2022-11-05,6,North,102,Beverages,18,37.728,1,BuyOneGetOne,2.096,880,Small,1
2024-12-25,4,East,127,Snacks,18,150.84,0,,8.38,540,Medium,0
2024-09-01,8,North,121,Beverages,14,73.43999999999998,0,,5.1,784,Large,1
2023-12-23,10,North,127,Beverages,25,202.60799999999998,0,,8.04,433,Large,1
2024-08-06,7,East,143,Personal Care,15,64.44,1,FlashSale,4.296,964,Large,0
2024-04-16,3,East,114,Personal Care,15,108.89999999999999,0,,7.26,828,Medium,0
2022-06-23,9,East,110,Beverages,17,37.57,0,,2.21,166,Medium,0
2024-09-05,2,South,114,Dairy,12,79.2,1,FlashSale,6.6000000000000005,291,Large,0
2022-03-12,5,South,141,Personal Care,16,150.69600000000003,0,,8.97,632,Large,1
2022-07-03,7,North,140,Dairy,26,64.68,0,,2.45,382,Medium,1
2023-02-27,6,South,136,Dairy,11,39.05,0,,3.55,197,Large,0
2023-06-22,4,East,116,Dairy,16,127.74400000000001,1,Discount,7.984000000000001,989,Large,0
2023-07-30,3,South,113,Beverages,15,81.58800000000001,0,,5.23,488,Small,1
2023-02-06,5,South,139,Snacks,18,42.48,0,,2.36,996,Large,0
2024-12-05,3,South,137,Beverages,21,160.23,0,,7.63,259,Small,0
2024-06-06,10,North,121,Personal Care,14,90.3,0,,6.45,283,Medium,0
2022-03-16,10,East,127,Dairy,18,111.78,0,,6.21,934,Medium,0
2024-02-03,6,North,147,Snacks,13,86.48639999999999,1,BuyOneGetOne,6.552,122,Medium,1
2022-06-21,3,South,112,Beverages,16,90.56,0,,5.66,862,Medium,0
2024-05-10,6,North,140,Beverages,16,148.32,0,,9.27,390,Small,0
2023-03-19,8,North,150,Personal Care,15,156.0,0,,10.0,522,Small,1
2022-05-03,10,South,126,Snacks,20,137.4,0,,6.87,364,Large,0
2024-05-12,8,North,116,Snacks,20,84.048,0,,4.12,169,Large,1
2024-12-19,2,East,134,Beverages,12,89.4,0,,7.45,976,Small,0
2024-09-10,4,North,129,Snacks,18,64.98,0,,3.61,208,Medium,0
2023-04-03,2,South,123,Beverages,16,117.376,1,BuyOneGetOne,7.336,255,Small,0
2023-10-28,2,East,117,Snacks,22,199.5,0,,8.75,475,Small,1
2022-04-21,8,South,115,Beverages,15,83.85,0,,5.59,481,Small,0
2022-09-18,5,East,115,Household,18,37.152,1,FlashSale,2.064,674,Medium,1
2023-04-08,7,South,109,Dairy,12,38.519999999999996,0,,3.21,457,Large,1
2024-06-09,4,South,127,Snacks,24,67.67999999999999,0,,2.82,967,Small,1
2024-03-24,5,South,146,Beverages,21,101.95199999999998,0,,4.72,807,Large,1
2022-02-16,8,South,143,Snacks,17,140.76,0,,8.28,527,Small,0
2024-03-06,2,South,148,Snacks,11,43.89,0,,3.99,865,Small,0
2024-03-29,10,East,115,Personal Care,15,98.39999999999999,1,BuyOneGetOne,6.56,395,Medium,0
2022-05-15,1,South,142,Dairy,15,105.08160000000001,1,BuyOneGetOne,6.736000000000001,311,Large,1
2022-10-17,3,East,138,Snacks,18,72.89999999999999,0,,4.05,596,Large,0
2024-09-23,1,North,149,Snacks,15,104.4,1,Discount,6.96,861,Large,0
2023-07-19,6,South,108,Dairy,20,114.39999999999999,0,,5.72,285,Medium,0
2023-11-22,2,East,132,Household,16,50.944,1,Discount,3.184,479,Large,0
2023-01-01,3,South,128,Household,16,87.19200000000001,0,,5.19,979,Large,1
2023-04-18,3,North,103,Household,10,78.72,1,BuyOneGetOne,7.872,995,Small,0
2022-02-27,8,North,148,Dairy,10,34.236,0,,3.17,964,Small,1
2022-06-17,3,South,136,Dairy,21,178.71,0,,8.51,734,Large,0
2024-02-12,10,South,112,Dairy,15,68.7,0,,4.58,462,Small,0
2024-12-11,1,East,143,Dairy,17,99.96,0,,5.88,104,Medium,0
2023-11-25,1,South,109,Snacks,14,30.816,0,,2.14,124,Medium,1
2023-02-21,3,East,111,Snacks,12,116.39999999999999,0,,9.7,808,Small,0
2023-01-15,10,East,102,Beverages,20,37.3728,1,FlashSale,1.832,272,Large,1
2023-09-20,1,East,141,Personal Care,14,112.98,0,,8.07,770,Medium,0
2022-05-19,2,North,115,Snacks,11,77.11,0,,7.01,780,Large,0
2024-06-01,8,East,125,Household,15,67.7664,1,FlashSale,4.344,373,Medium,1
2023-10-15,7,South,107,Household,10,79.4016,1,FlashSale,7.352,226,Small,1
2023-02-21,9,East,121,Beverages,12,86.03999999999999,0,,7.17,764,Medium,0
2023-09-08,4,North,110,Household,17,122.91000000000001,0,,7.23,518,Large,0
2024-07-18,4,South,141,Dairy,13,46.28,0,,3.56,610,Large,0
2022-08-04,5,East,134,Beverages,17,101.456,1,BuyOneGetOne,5.968,703,Medium,0
2023-02-03,4,North,103,Household,14,130.62,0,,9.33,729,Medium,0
2022-07-14,2,East,140,Snacks,22,57.2,0,,2.6,864,Medium,0
2024-03-01,7,East,124,Snacks,11,28.072,1,Discount,2.552,777,Medium,0
2023-07-27,10,East,146,Beverages,15,85.65,0,,5.71,950,Medium,0
2024-04-09,10,North,148,Beverages,14,114.10000000000001,0,,8.15,200,Small,0
2024-07-26,10,North,109,Dairy,14,65.8,0,,4.7,132,Large,0
2022-10-05,5,South,115,Personal Care,15,128.7,0,,8.58,286,Medium,0
2023-08-23,9,East,101,Personal Care,22,75.67999999999999,0,,3.44,722,Small,0
2023-10-20,4,South,140,Beverages,18,120.96000000000001,1,BuyOneGetOne,6.720000000000001,841,Small,0
2023-08-03,1,South,133,Personal Care,17,164.05,0,,9.65,367,Small,0
2024-06-16,2,South,103,Household,14,62.928,0,,4.37,369,Small,1
2024-03-21,5,South,138,Beverages,8,18.8,0,,2.35,393,Medium,0
2024-11-22,3,North,147,Household,17,125.63,0,,7.39,848,Medium,0
2022-10-05,1,South,114,Beverages,13,74.62,0,,5.74,691,Medium,0
2024-10-10,8,East,106,Household,15,114.6,0,,7.64,609,Large,0
2024-08-06,10,North,131,Dairy,11,98.78,0,,8.98,172,Large,0
2022-12-20,10,East,119,Beverages,18,51.48,0,,2.86,180,Medium,0
2023-03-11,1,East,110,Personal Care,21,72.576,0,,3.36,666,Medium,1
2022-08-31,9,South,115,Personal Care,12,59.232,1,FlashSale,4.936,398,Medium,0
2023-09-07,7,East,124,Household,14,61.18,0,,4.37,381,Large,0
2023-09-30,3,East,135,Household,21,69.76799999999999,0,,3.23,962,Small,1
2022-05-20,6,East,126,Household,14,56.699999999999996,0,,4.05,922,Medium,0
2024-05-24,6,North,144,Dairy,8,40.88,0,,5.11,124,Large,0
2023-05-24,8,North,149,Dairy,15,85.92000000000002,1,FlashSale,5.728000000000001,524,Medium,0
2022-08-18,8,East,121,Beverages,13,87.75,0,,6.75,611,Medium,0
2022-07-06,8,South,145,Household,18,131.184,1,Discount,7.288,925,Small,0
2023-06-15,7,South,125,Household,13,28.911999999999995,1,Discount,2.2239999999999998,937,Medium,0
2023-01-11,9,East,140,Dairy,11,69.63,0,,6.33,106,Large,0
2022-06-28,1,South,122,Personal Care,11,37.07,0,,3.37,350,Large,0
2024-01-30,10,North,117,Household,10,96.0,0,,9.6,709,Large,0
2022-12-01,1,North,107,Beverages,17,67.32,0,,3.96,985,Small,0
2023-10-04,8,East,108,Snacks,19,172.52,0,,9.08,117,Medium,0
2023-05-03,7,East,120,Dairy,10,19.12,1,Discount,1.9120000000000001,837,Small,0
2022-05-06,1,North,124,Snacks,9,27.900000000000002,0,,3.1,562,Large,0
2023-06-02,7,South,133,Household,13,64.74000000000001,0,,4.98,403,Large,0
2024-01-10,8,South,150,Snacks,18,77.47200000000001,1,FlashSale,4.304,899,Large,0
2022-12-05,8,North,135,Personal Care,19,126.54,0,,6.66,227,Medium,0
2024-04-01,9,East,132,Dairy,19,155.79999999999998,0,,8.2,592,Medium,0
2024-02-18,4,North,109,Beverages,13,96.228,0,,7.29,275,Small,1
2022-01-11,9,North,130,Beverages,19,149.72,0,,7.88,863,Large,0
2022-04-19,3,North,148,Household,21,150.57,0,,7.17,733,Large,0
2022-07-29,8,North,139,Household,18,133.92000000000002,0,,7.44,640,Large,0
2023-08-15,5,East,148,Beverages,15,31.92,1,FlashSale,2.128,273,Medium,0
2022-03-02,3,South,112,Personal Care,14,83.16000000000001,0,,5.94,305,Medium,0
2024-01-24,3,East,143,Snacks,14,57.456,1,FlashSale,4.104,609,Medium,0
2024-10-17,6,North,103,Snacks,11,65.67,0,,5.97,762,Large,0
2022-09-25,5,South,105,Beverages,24,169.92000000000002,0,,7.08,968,Large,1
2023-01-17,6,South,119,Dairy,15,36.0,0,,2.4,400,Medium,0
2022-01-02,5,East,132,Personal Care,9,25.344,0,,2.64,840,Small,1
2022-10-08,5,North,146,Household,9,76.512,0,,7.97,360,Small,1
2023-02-14,3,South,136,Snacks,15,138.3,0,,9.22,107,Small,0
2023-06-15,1,East,147,Beverages,7,61.18,0,,8.74,295,Medium,0
2024-05-09,1,East,103,Personal Care,18,171.18,0,,9.51,143,Medium,0
2023-05-04,5,North,103,Personal Care,18,102.96,0,,5.72,884,Medium,0
2023-12-04,1,East,113,Beverages,20,137.79999999999998,0,,6.89,584,Large,0
2024-10-18,7,South,148,Snacks,16,77.28,0,,4.83,891,Large,0
2024-10-24,1,South,145,Beverages,14,123.34,0,,8.81,361,Small,0
2022-06-01,5,South,131,Snacks,14,120.67999999999999,0,,8.62,799,Small,0
2023-04-21,6,East,108,Beverages,15,46.949999999999996,0,,3.13,238,Large,0
2023-04-29,1,East,132,Snacks,24,212.88,0,,8.87,331,Medium,1
2023-01-10,3,East,108,Household,11,83.512,1,Discount,7.5920000000000005,324,Small,0
2023-12-21,9,East,117,Dairy,16,86.24,0,,5.39,717,Medium,0
2024-12-19,4,North,147,Dairy,21,206.22,0,,9.82,262,Small,0
2024-11-20,3,North,102,Beverages,17,33.32,1,FlashSale,1.9600000000000002,899,Medium,0
2024-05-09,7,North,121,Household,14,48.72,0,,3.48,241,Small,0
2024-03-02,5,South,134,Dairy,15,108.26400000000001,0,,6.94,957,Small,1
